clip,caption
9_151.6119_152.9584_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
9_162.3691_162.8944_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
9_176.3927_177.7884_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
9_182.2417_182.9722_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
9_221.8628_223.5223_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
9_238.876_241.1583_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
10_3.4065_8.1027_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
10_11.9633_13.1507_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
10_13.3428_16.477_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
10_21.6387_24.0462_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
10_30.8508_31.8014_7.mp4,"The action of scratching or touching facial parts involves extending the index finger or middle finger from the hand, flexing the wrist to move the finger towards the face, and then applying gentle pressure or scratching motion to specific areas such as the nose, cheeks, or forehead."
10_42.3042_45.1771_6.mp4,"The action of rubbing eyes involves placing the index and middle fingers of one hand on the closed eyes, with the fingers applying gentle pressure and rotating them in a circular motion to massage the orbital bone and release tension."
10_58.1044_59.0768_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
10_59.0038_59.7488_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
10_60.0126_60.6481_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
10_65.5998_66.2345_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
10_79.1511_80.353_18.mp4,"The action of Put arms behind body involves extending the arms from the sides of the body, then bending the elbows and bringing the hands back to rest against the lower back or hips, with the arms parallel to the ground and the hands in a neutral position."
10_82.2769_83.0034_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
10_85.0399_86.1073_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
